State,name,site_name,collection_date,bcov_recovery,Influenza_A_gc_g_dry_weight,Influenza_A_gc_g_dry_weight_lci,Influenza_A_gc_g_dry_weight_uci,PMMoV_gc_g_dry_weight,PMMoV_gc_g_dry_weight_lci,PMMoV_gc_g_dry_weight_uci
CA,"Las Gallinas, San Rafael, CA",Las Gallinas Valley Sanitary District,2023/5/12,0.876,0,0,0,9.96E+08,9.59E+08,1.03E+09
CA,"Las Gallinas, San Rafael, CA",Las Gallinas Valley Sanitary District,2023/5/15,1.063,0,0,0,4.99E+08,4.81E+08,5.18E+08
CA,"Las Gallinas, San Rafael, CA",Las Gallinas Valley Sanitary District,2023/5/16,0.922,0,0,0,3.57E+08,3.46E+08,3.67E+08
CA,"Las Gallinas, San Rafael, CA",Las Gallinas Valley Sanitary District,2023/5/17,0.98,0,0,0,3.34E+08,3.10E+08,3.58E+08
CA,"Las Gallinas, San Rafael, CA",Las Gallinas Valley Sanitary District,2023/5/22,1.083,0,0,0,1.17E+09,1.09E+09,1.24E+09
CA,"Las Gallinas, San Rafael, CA",Las Gallinas Valley Sanitary District,2023/5/23,1.184,0,0,0,4.43E+08,4.22E+08,4.65E+08
CA,"Las Gallinas, San Rafael, CA",Las Gallinas Valley Sanitary District,2023/5/24,1.004,0,0,0,3.26E+08,2.44E+08,4.20E+08
CA,"Las Gallinas, San Rafael, CA",Las Gallinas Valley Sanitary District,2023/5/26,0.817,0,0,0,8.26E+08,7.67E+08,8.95E+08
CA,"Las Gallinas, San Rafael, CA",Las Gallinas Valley Sanitary District,2023/5/30,1.385,0,0,0,4.91E+08,4.76E+08,5.05E+08
CA,"Las Gallinas, San Rafael, CA",Las Gallinas Valley Sanitary District,2023/5/31,1.71,0,0,0,6.89E+08,6.62E+08,7.21E+08
NH,"Las Vegas, NV",Clark County Water Reclamation District (CCWRD) Flamingo Water Resource Center (FWRC),2023/3/27,1.945,0,0,0,6.27E+08,6.10E+08,6.44E+08
NV,"Las Vegas, NV",Clark County Water Reclamation District (CCWRD) Flamingo Water Resource Center (FWRC),2023/3/29,0.927,4901.596633,2547.178606,8391.619942,1.18E+09,1.13E+09,1.22E+09
NV,"Las Vegas, NV",Clark County Water Reclamation District (CCWRD) Flamingo Water Resource Center (FWRC),2023/3/31,1.035,0,0,0,7.80E+08,7.34E+08,8.24E+08
NV,"Las Vegas, NV",Clark County Water Reclamation District (CCWRD) Flamingo Water Resource Center (FWRC),2023/4/3,0.953,0,0,0,4.17E+08,2.77E+08,5.44E+08
NV,"Las Vegas, NV",Clark County Water Reclamation District (CCWRD) Flamingo Water Resource Center (FWRC),2023/4/5,1.241,0,0,0,5.13E+08,4.99E+08,5.28E+08
NV,"Las Vegas, NV",Clark County Water Reclamation District (CCWRD) Flamingo Water Resource Center (FWRC),2023/4/7,0.914,2631.376162,830.559611,4504.952896,3.68E+08,2.77E+08,4.67E+08
NV,"Las Vegas, NV",Clark County Water Reclamation District (CCWRD) Flamingo Water Resource Center (FWRC),2023/4/10,1.395,0,0,0,4.13E+08,3.99E+08,4.26E+08
NV,"Las Vegas, NV",Clark County Water Reclamation District (CCWRD) Flamingo Water Resource Center (FWRC),2023/4/12,1.357,10104.04453,6926.247629,14131.96496,1.43E+09,1.39E+09,1.47E+09
NV,"Las Vegas, NV",Clark County Water Reclamation District (CCWRD) Flamingo Water Resource Center (FWRC),2023/4/14,0.846,0,0,0,3.82E+08,3.66E+08,3.98E+08
NV,"Las Vegas, NV",Clark County Water Reclamation District (CCWRD) Flamingo Water Resource Center (FWRC),2023/4/17,2.068,0,0,0,1.05E+09,1.00E+09,1.11E+09
NV,"Las Vegas, NV",Clark County Water Reclamation District (CCWRD) Flamingo Water Resource Center (FWRC),2023/4/19,1.917,0,0,0,4.20E+08,4.02E+08,4.38E+08
NV,"Las Vegas, NV",Clark County Water Reclamation District (CCWRD) Flamingo Water Resource Center (FWRC),2023/4/21,1.391,0,0,0,6.47E+08,5.99E+08,6.99E+08
NV,"Las Vegas, NV",Clark County Water Reclamation District (CCWRD) Flamingo Water Resource Center (FWRC),2023/4/24,1.028,0,0,0,5.50E+08,5.35E+08,5.65E+08
NV,"Las Vegas, NV",Clark County Water Reclamation District (CCWRD) Flamingo Water Resource Center (FWRC),2023/4/26,2.945,0,0,0,7.75E+08,7.52E+08,7.98E+08
NV,"Las Vegas, NV",Clark County Water Reclamation District (CCWRD) Flamingo Water Resource Center (FWRC),2023/4/28,1.001,0,0,0,1.06E+09,1.04E+09,1.09E+09
NV,"Las Vegas, NV",Clark County Water Reclamation District (CCWRD) Flamingo Water Resource Center (FWRC),2023/5/1,1.449,0,0,0,2.48E+08,2.34E+08,2.61E+08
NV,"Las Vegas, NV",Clark County Water Reclamation District (CCWRD) Flamingo Water Resource Center (FWRC),2023/5/3,1.162,0,0,0,1.18E+09,8.39E+08,1.58E+09
NV,"Las Vegas, NV",Clark County Water Reclamation District (CCWRD) Flamingo Water Resource Center (FWRC),2023/5/5,0.988,0,0,0,4.77E+08,4.63E+08,4.92E+08
NV,"Las Vegas, NV",Clark County Water Reclamation District (CCWRD) Flamingo Water Resource Center (FWRC),2023/5/8,0.936,0,0,0,4.37E+08,3.15E+08,5.53E+08
NV,"Las Vegas, NV",Clark County Water Reclamation District (CCWRD) Flamingo Water Resource Center (FWRC),2023/5/10,1.128,0,0,0,1.04E+09,1.02E+09,1.06E+09
NV,"Las Vegas, NV",Clark County Water Reclamation District (CCWRD) Flamingo Water Resource Center (FWRC),2023/5/12,0.791,0,0,0,3.53E+08,2.96E+08,4.06E+08
NV,"Las Vegas, NV",Clark County Water Reclamation District (CCWRD) Flamingo Water Resource Center (FWRC),2023/5/15,0.773,0,0,0,3.85E+08,3.72E+08,3.99E+08
NV,"Las Vegas, NV",Clark County Water Reclamation District (CCWRD) Flamingo Water Resource Center (FWRC),2023/5/17,0.587,0,0,0,6.76E+08,4.88E+08,8.44E+08
NV,"Las Vegas, NV",Clark County Water Reclamation District (CCWRD) Flamingo Water Resource Center (FWRC),2023/5/19,1.54,0,0,0,3.09E+08,2.30E+08,3.85E+08
NV,"Las Vegas, NV",Clark County Water Reclamation District (CCWRD) Flamingo Water Resource Center (FWRC),2023/5/22,0.771,0,0,0,5.94E+08,5.18E+08,6.66E+08
NV,"Las Vegas, NV",Clark County Water Reclamation District (CCWRD) Flamingo Water Resource Center (FWRC),2023/5/24,0.828,0,0,0,3.78E+08,3.20E+08,4.36E+08
NV,"Las Vegas, NV",Clark County Water Reclamation District (CCWRD) Flamingo Water Resource Center (FWRC),2023/5/26,0.672,0,0,0,4.27E+08,3.92E+08,4.63E+08
NV,"Las Vegas, NV",Clark County Water Reclamation District (CCWRD) Flamingo Water Resource Center (FWRC),2023/5/30,1.273,3422.034525,1075.457541,5866.735775,4.63E+08,4.25E+08,5.01E+08
NV,"Las Vegas, NV",Clark County Water Reclamation District (CCWRD) Flamingo Water Resource Center (FWRC),2023/5/31,1.486,0,0,0,3.46E+08,3.29E+08,3.64E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2022/8/1,1.587,0,0,0,1.24E+09,1.19E+09,1.29E+09
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2022/8/3,0.552,0,0,0,6.74E+08,6.57E+08,6.91E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2022/8/5,1.763,0,0,0,5.67E+08,5.50E+08,5.85E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2022/8/8,0.805,0,0,0,8.16E+08,7.43E+08,8.89E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2022/8/10,0.957,0,0,0,8.53E+08,7.82E+08,9.29E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2022/8/12,0.64,0,0,0,2.35E+08,2.22E+08,2.48E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2022/8/15,0.866,0,0,0,7.21E+08,7.10E+08,7.33E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2022/8/17,0.993,0,0,0,6.72E+08,6.08E+08,7.40E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2022/8/19,0.849,0,0,0,4.64E+08,4.37E+08,4.93E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2022/8/22,0.715,0,0,0,1.87E+08,1.56E+08,2.13E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2022/8/24,0.347,0,0,0,3.94E+07,3.47E+07,4.46E+07
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2022/8/26,0.876,0,0,0,6.71E+08,6.60E+08,6.82E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2022/8/29,1.033,0,0,0,4.99E+08,4.56E+08,5.39E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2022/8/31,1.277,0,0,0,1.07E+09,9.90E+08,1.15E+09
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2022/9/5,1.975,0,0,0,7.35E+08,7.18E+08,7.50E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2022/9/7,0.693,0,0,0,4.44E+08,4.35E+08,4.53E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2022/9/9,1.314,0,0,0,2.33E+08,2.25E+08,2.40E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2022/9/12,0.934,0,0,0,4.20E+08,3.96E+08,4.43E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2022/9/16,0.923,0,0,0,4.93E+08,4.75E+08,5.13E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2022/9/19,0.833,0,0,0,8.86E+08,7.07E+08,1.07E+09
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2022/9/21,1.207,0,0,0,3.88E+08,3.31E+08,4.47E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2022/9/23,1.358,0,0,0,4.34E+08,4.25E+08,4.42E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2022/9/26,1.368,0,0,0,5.25E+08,5.15E+08,5.35E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2022/9/28,1.996,0,0,0,5.19E+08,5.10E+08,5.28E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2022/9/30,0.952,0,0,0,4.27E+08,4.19E+08,4.35E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2022/10/3,0.944,0,0,0,4.48E+08,3.80E+08,5.24E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2022/10/5,1.718,0,0,0,4.59E+08,4.50E+08,4.67E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2022/10/7,1.077,0,0,0,5.13E+08,5.03E+08,5.23E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2022/10/10,1.933,0,0,0,4.53E+08,4.40E+08,4.65E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2022/10/12,1.214,0,0,0,2.24E+08,2.11E+08,2.37E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2022/10/14,0.753,0,0,0,3.51E+08,3.03E+08,4.00E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2022/10/17,0.667,2099.046762,1090.797086,3593.605597,5.59E+08,4.87E+08,6.37E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2022/10/19,1.098,0,0,0,2.93E+08,2.69E+08,3.16E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2022/10/21,0.63,1748.667269,1004.16502,2793.086623,4.33E+08,4.20E+08,4.47E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2022/10/24,0.917,1788.674721,929.5093041,3062.23735,3.92E+08,3.74E+08,4.12E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2022/10/26,1.143,3194.390403,1265.55721,4865.105417,5.40E+08,5.06E+08,5.73E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2022/10/28,1.158,4820.219676,3027.583028,6741.775049,3.53E+08,3.46E+08,3.61E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2022/10/31,1.005,3678.058998,2139.467953,5689.214917,7.45E+08,6.60E+08,8.39E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2022/11/2,0.731,13672.58857,11168.71749,16525.77921,4.80E+08,4.58E+08,5.03E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2022/11/4,1.141,10414.50995,8307.150383,12851.78573,5.70E+08,5.60E+08,5.80E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2022/11/7,0.308,7777.172952,6056.36918,9645.828879,2.25E+08,1.44E+06,4.72E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2022/11/9,1.032,4129.116688,2750.548748,5905.907817,3.45E+08,3.33E+08,3.57E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2022/11/11,0.94,19246.4131,15281.05381,22973.7504,5.83E+08,4.48E+08,7.14E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2022/11/14,0.947,12092.93899,9793.546249,14727.06179,3.82E+08,3.67E+08,3.98E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2022/11/16,1.171,58168.10718,46969.44908,69071.66681,5.71E+08,5.60E+08,5.81E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2022/11/18,1.327,45536.43713,39913.62434,51651.62475,5.05E+08,4.94E+08,5.16E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2022/11/21,1.529,72634.6183,65740.83084,79529.1737,5.76E+08,5.51E+08,6.02E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2022/11/23,0.968,40202.70774,35236.59596,44846.91708,3.39E+08,2.90E+08,3.99E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2022/11/28,1.142,78443.292,71011.23173,87331.79728,3.40E+08,3.12E+08,3.69E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2022/11/30,0.886,131037.9152,120005.1532,141336.2333,5.53E+08,4.63E+08,6.47E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2022/12/2,0.656,167592.4691,154967.2568,181542.9605,3.69E+08,3.33E+08,4.09E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2022/12/5,1.207,51369.52534,45649.81576,57548.72211,5.11E+08,4.98E+08,5.24E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2022/12/7,0.944,103250.6039,91317.83601,116028.7556,4.85E+08,4.41E+08,5.27E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2022/12/9,1.024,82782.50006,76238.30622,89327.3652,3.76E+08,3.47E+08,4.02E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2022/12/12,1.192,101138.5562,87504.39164,116007.7147,4.64E+08,4.43E+08,4.84E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2022/12/14,0.658,65177.49118,58710.50987,72103.60694,3.52E+08,3.44E+08,3.60E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2022/12/16,1.079,64426.30604,58418.85445,70434.42106,2.88E+08,2.81E+08,2.94E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2022/12/19,0.619,40952.5139,36935.30535,45211.51265,3.10E+08,2.97E+08,3.23E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2022/12/21,0.682,68133.3611,57339.93434,78719.05617,3.04E+08,2.04E+08,4.05E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2022/12/28,1.07,40437.51158,35291.39158,45863.96514,2.06E+08,1.72E+08,2.40E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2022/12/30,1.174,40367.00015,35272.59195,45930.68137,2.99E+08,2.91E+08,3.07E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2023/1/4,0.938,29011.92562,24569.42858,33960.93565,3.62E+08,3.43E+08,3.79E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2023/1/6,0.82,16502.18313,13480.11082,19945.88193,4.20E+08,4.11E+08,4.30E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2023/1/9,0.56,0,0,0,1.70E+08,1.59E+08,1.81E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2023/1/11,1.546,10927.88236,6772.935687,15043.75448,3.50E+08,3.31E+08,3.69E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2023/1/13,0.829,11192.65501,8545.833894,14337.30509,4.67E+08,4.34E+08,4.98E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2023/1/18,1.065,2936.664143,1800.74739,4472.589923,2.84E+08,2.77E+08,2.91E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2023/1/20,1.089,8087.68105,6113.040236,10447.73721,3.87E+08,3.78E+08,3.95E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2023/1/23,1.258,1682.934338,874.5596783,2881.209056,3.21E+08,3.02E+08,3.43E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2023/1/25,1.536,2530.738681,1453.266628,4042.261382,2.96E+08,2.73E+08,3.21E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2023/1/27,1.192,3402.821904,1146.059944,5469.316755,4.28E+08,4.14E+08,4.43E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2023/1/30,0.908,0,0,0,3.41E+08,3.28E+08,3.51E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2023/2/3,0.593,7260.789043,5198.508069,9566.85647,3.37E+08,2.03E+08,4.96E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2023/2/6,0.8,0,0,0,3.07E+08,2.25E+08,3.88E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2023/2/8,0.705,0,0,0,2.99E+08,2.91E+08,3.06E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2023/2/10,0.938,0,0,0,2.41E+08,2.28E+08,2.55E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2023/2/13,0.752,4908.515622,2462.542739,7475.798419,8.94E+08,8.37E+08,9.55E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2023/2/15,0.995,0,0,0,3.90E+08,3.80E+08,4.01E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2023/2/17,2.143,3854.627703,2213.497827,6156.890741,7.74E+08,7.61E+08,7.88E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2023/2/22,1.233,0,0,0,3.66E+08,3.46E+08,3.83E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2023/2/24,1.706,0,0,0,3.96E+08,2.63E+08,4.94E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2023/2/27,1.13,3123.850895,1133.088813,5035.023258,4.84E+08,3.85E+08,5.91E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2023/3/1,0.632,5129.615989,2995.477434,7336.91454,3.30E+08,1.77E+08,4.82E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2023/3/3,1.08,0,0,0,5.20E+08,5.04E+08,5.37E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2023/3/6,1.188,1591.467686,827.02747,2724.618243,3.75E+08,3.35E+08,4.14E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2023/3/8,1.124,12005.1984,9454.476996,14889.73686,5.34E+08,5.24E+08,5.45E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2023/3/10,2.578,0,0,0,4.84E+08,4.51E+08,5.14E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2023/3/13,1.957,0,0,0,4.29E+08,3.77E+08,4.78E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2023/3/15,1.434,0,0,0,6.12E+08,5.98E+08,6.26E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2023/3/17,0.502,0,0,0,5.16E+08,4.61E+08,5.82E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2023/3/20,0.571,1815.087301,546.2074602,3107.459266,3.69E+08,2.87E+08,4.57E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2023/3/22,2.518,1800.806617,592.1477483,3127.515213,3.55E+08,3.46E+08,3.64E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2023/3/24,1.453,11198.65787,5930.476163,15874.6464,5.96E+08,5.72E+08,6.19E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2023/3/27,1.458,0,0,0,2.74E+08,2.66E+08,2.82E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2023/3/29,0.705,0,0,0,6.63E+08,5.18E+08,8.12E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2023/3/31,0.812,1635.824782,850.0785679,2800.556506,7.32E+08,7.20E+08,7.45E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2023/4/3,1.418,0,0,0,4.75E+08,4.42E+08,5.09E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2023/4/5,1.353,0,0,0,8.75E+08,8.56E+08,8.97E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2023/4/7,0.487,0,0,0,2.79E+08,1.74E+08,3.99E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2023/4/10,1.423,0,0,0,3.35E+08,3.28E+08,3.42E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2023/4/12,1.009,0,0,0,3.96E+08,3.88E+08,4.04E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2023/4/14,0.758,0,0,0,5.30E+08,5.14E+08,5.44E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2023/4/17,0.974,0,0,0,5.68E+08,5.17E+08,6.15E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2023/4/19,0.588,0,0,0,5.06E+08,4.90E+08,5.24E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2023/4/21,0.706,0,0,0,1.84E+08,1.09E+08,2.63E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2023/4/24,1.617,0,0,0,5.24E+08,5.14E+08,5.35E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2023/4/26,1.183,0,0,0,3.03E+08,2.96E+08,3.11E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2023/4/28,1.303,0,0,0,6.41E+08,6.30E+08,6.52E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2023/5/1,0.744,0,0,0,3.79E+08,3.71E+08,3.86E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2023/5/3,1.494,0,0,0,5.14E+08,4.72E+08,5.55E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2023/5/5,1.371,0,0,0,5.45E+08,5.25E+08,5.68E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2023/5/8,1.21,0,0,0,5.42E+08,5.17E+08,5.65E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2023/5/10,0.935,0,0,0,7.19E+08,7.08E+08,7.31E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2023/5/12,1.243,0,0,0,5.92E+08,5.41E+08,6.43E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2023/5/15,1.22,0,0,0,5.22E+08,4.87E+08,5.63E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2023/5/17,1.728,0,0,0,3.86E+08,3.76E+08,3.97E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2023/5/19,1.015,0,0,0,6.82E+08,6.60E+08,7.04E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2023/5/22,0.891,0,0,0,4.61E+08,3.60E+08,5.80E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2023/5/24,1.024,0,0,0,5.06E+08,4.93E+08,5.20E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2023/5/26,1.17,0,0,0,6.31E+08,5.65E+08,6.95E+08
KS,"Lawrence, KS",Lawrence Kansas River Wastewater Treatment Facility,2023/5/31,1.053,0,0,0,2.45E+08,2.40E+08,2.52E+08
VA,"Little Falls Run, Stafford, VA",Little Falls Run Wastewater Treatment Facility,2023/3/1,0.954,0,0,0,6.07E+08,5.93E+08,6.21E+08
